gene	start	end	num_knockouts	pre_ave	post_0_ave	post_2_ave	post_0_fitness	post_2_fitness	overall_fitness	RAST_desc
CP002976.1_1062031_1062696	1062031	1062696	24	187.217711050467	170.328185035696	170.066054149744	0.909786708105738	0.908386568746696	-0.00222198239833127	Phosphoglycolate phosphatase (EC 3.1.3.18)
CP002976.1_2123334_2122720	2122720	2123334	35	313.178718038657	309.269963748009	228.4478116688	0.987519093522293	0.729448709348766	-0.437002103057285	Phage integrase
CP002976.1_2695581_2695381	2695381	2695581	19	147.043754111355	134.191558518763	105.941240884695	0.912596113515579	0.720474266485786	-0.341029607862344	hypothetical protein
CP002976.1_442406_445363	442406	445363	98	784.885793297192	742.856224620232	590.003504726651	0.946451357591274	0.751706184218383	-0.332359488416881	Efflux ABC transporter, permease/ATP-binding protein
CP002976.1_2775539_2773524	2773524	2775539	41	301.870809104426	286.670602121988	230.721080073489	0.949646648420451	0.764304043699952	-0.313244141366292	Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5)
CP002976.1_508360_510642	508360	510642	67	625.139164430689	509.914499837421	465.674430265929	0.815681577560091	0.744913223745974	-0.1309336954286	Methyl-accepting chemotaxis sensor/transducer protein
CP002976.1_2315016_2314681	2314681	2315016	16	129.630154436031	150.716292946998	93.5882712390277	1.16266383853899	0.721963740969013	-0.687435742227782	hypothetical protein
CP002976.1_2270107_2269736	2269736	2270107	6	57.8870028558861	98.8039583825924	66.4130274399447	1.70684183854832	1.14728737304442	-0.573102576293228	Putative DNA-binding protein
CP002976.1_1342322_1342972	1342322	1342972	36	297.54999177339	312.79147326293	238.927593793461	1.05122326301776	0.802983029404434	-0.388627704580783	TRAP-type C4-dicarboxylate transport system, small permease component
CP002976.1_1662507_1660873	1660873	1662507	16	76.7744219503529	103.810820520325	87.2255946316112	1.352153723638	1.1361283148184	-0.251133395402304	L,D-transpeptidase YcbB
CP002976.1_2182514_2182146	2182146	2182514	7	46.5676221126908	50.262175493063	55.6311890372056	1.07933738534967	1.19463237574342	0.146420824861763	hypothetical protein
CP002976.1_1311049_1309847	1309847	1311049	37	255.518177641176	366.548679927234	232.851752980462	1.43453073793434	0.911292320296114	-0.65459306663313	Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)
CP002976.1_220845_219676	219676	220845	33	274.809569011348	214.235234717266	198.8315684018	0.779577055806305	0.723524908965559	-0.107648944788927	HlyD family secretion protein
CP002976.1_2285685_2286659	2285685	2286659	27	216.548699543128	211.232134136975	181.587375692106	0.975448638493927	0.838552141274537	-0.218165417291635	Tellurite resistance protein (telA)
CP002976.1_2946260_2946931	2946260	2946931	64	472.766682474598	500.565674459027	408.975945412045	1.05880065794595	0.86506930495048	-0.291543372569642	SAM-dependent methyltransferase
CP002976.1_2873308_2874033	2873308	2874033	28	295.076172354248	267.893495082143	218.989592503278	0.907879117940193	0.742145971177824	-0.2907972432061	Short-chain dehydrogenase
CP002976.1_2973811_2972768	2972768	2973811	79	637.535226192693	623.540640450734	444.429696424273	0.978048921585818	0.697106102008465	-0.488528373885093	ABC transporter, permease protein 1 (cluster 5, nickel/peptides/opines)
CP002976.1_3218102_3219082	3218102	3219082	66	563.245407350863	532.611435687558	458.430237556235	0.945611679627559	0.813908522951639	-0.216381199134646	ABC transporter, permease protein 1 (cluster 1, maltose/g3p/polyamine/iron)
CP002976.1_1365681_1364851	1364851	1365681	38	254.126084995939	312.632967247497	206.759862730234	1.2302277715902	0.813611332868633	-0.596513769439443	Various polyols ABC transporter, permease protein 2
CP002976.1_1413900_1414181	1413900	1414181	14	126.651661466118	138.165055114577	100.596266808439	1.09090598192854	0.794275145260143	-0.457816006751828	hypothetical protein
CP002976.1_2453032_2452274	2452274	2453032	14	133.888295086148	142.528566389197	96.5356464791004	1.06453343287021	0.721016324966914	-0.562117430082753	alginate regulatory protein AlgP
CP002976.1_482315_481557	481557	482315	13	123.754207150528	140.146937173518	134.933728148839	1.13246200190229	1.09033649243709	-0.0546892048513555	Peptidyl-tRNA hydrolase (EC 3.1.1.29)
CP002976.1_3397050_3396130	3396130	3397050	46	388.004616741967	368.344920458402	246.835428829779	0.949331282579457	0.636166216016782	-0.577507865213084	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
CP002976.1_465628_466635	465628	466635	32	299.166361820935	290.081729415076	224.679265942334	0.969633509761712	0.751017810206935	-0.3685924367523	Phosphate starvation-inducible protein PhoH, predicted ATPase
CP002976.1_3153392_3151782	3151782	3153392	30	199.311929982596	173.541907222552	206.373349236278	0.870705066363591	1.0354289843779	0.249972585627239	Prephenate dehydratase-associated ABC transporter, ATP-binding protein / Prephenate dehydratase-associated ABC transporter, ATP-binding protein
CP002976.1_3199204_3199848	3199204	3199848	133	1180.43420412516	1015.72377800282	922.040070468035	0.860466237299171	0.781102468266218	-0.139606765856261	Glycosaminoglycan attachment site
CP002976.1_2937223_2938173	2937223	2938173	15	136.650088937777	143.342541419314	98.2997823506783	1.04897510520162	0.719353958089548	-0.544206711040018	Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family
CP002976.1_1451978_1452565	1451978	1452565	26	220.753926852448	208.65253811043	101.206513719972	0.945181547098337	0.458458497943815	-1.04380032421876	Type I secretion target repeat protein
CP002976.1_2734096_2734617	2734096	2734617	22	240.538248083424	190.264430199128	128.423779770312	0.790994495532953	0.533901700846227	-0.567093510142906	Acetyltransferase, GNAT family
CP002976.1_3255296_3254817	3254817	3255296	8	116.742735341564	99.6796032192498	84.0708101246446	0.853839880722418	0.720137401943441	-0.2456933503457	hypothetical protein
CP002976.1_3736191_3735595	3735595	3736191	45	423.986586998239	397.214210932459	459.665206137736	0.936855606081022	1.08415034869875	0.210666228679263	ABC transporter, ATP-binding protein, flagellar
CP002976.1_681588_680947	680947	681588	21	129.444725687955	161.997985373493	145.04421647715	1.2514838631897	1.12051082580839	-0.159483101327029	Pyridoxal-5'-phosphate phosphatase (EC 3.1.3.74), Alphaproteobacterial type
CP002976.1_3019518_3018490	3018490	3019518	20	150.650088937777	148.403703450722	81.3803791385777	0.98508872113589	0.540194696945652	-0.866774188383025	Uncharacterized membrane protein, YraQ family
CP002976.1_3373392_3374306	3373392	3374306	20	196.45605313934	182.259145316292	171.943102098729	0.927734943280274	0.875224251689381	-0.0840599673359082	Rhodanese domain protein UPF0176, cyanobacterial/alphaproteobacterial subgroup
CP002976.1_3327421_3328344	3327421	3328344	23	146.600320653663	207.39048695039	159.933728148839	1.41466598453315	1.09095073895968	-0.374875500534042	FIG139612: Possible conserved membrane protein
CP002976.1_3144715_3143276	3143276	3144715	51	407.818499874308	428.747484025839	309.251213030679	1.05131935936693	0.758305994274394	-0.471348951142958	Type cbb3 cytochrome oxidase biogenesis protein CcoG, involved in Cu oxidation
CP002976.1_2646852_2646286	2646286	2646852	31	257.185888501177	264.634036727262	141.946812705011	1.02896017456281	0.551923021641063	-0.898648175311554	hypothetical protein
CP002976.1_3184467_3183466	3183466	3184467	50	487.337781873648	505.656842342975	427.566698698573	1.03759006822516	0.877351838092103	-0.242009157915841	Protein often near L-alanine-DL-glutamate epimerase (cell wall recycling)
CP002976.1_343546_343388	343388	343546	52	406.819323934392	345.344288350248	328.024722852146	0.848888604922665	0.80631549081736	-0.07423080987748	hypothetical protein
CP002976.1_1420184_1420447	1420184	1420447	7	67.835797983932	62.9671422332133	47.7333487842448	0.928228812877355	0.70366016473413	-0.399601638295464	hypothetical protein
CP002976.1_628369_627734	627734	628369	20	114.413183436744	79.9740043709454	1871.88803647887	0.69899291295536	16.3607722488885	4.54881920838806	Outer membrane lipoprotein precursor, OmpA family
CP002976.1_172906_173922	172906	173922	18	154.209248357685	162.1044008583	94.5165655674616	1.05119765892576	0.612911135836887	-0.778284145689627	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)
CP002976.1_1833401_1834897	1833401	1834897	19	127.548979841207	97.5173645153714	79.4382427069614	0.764548369079676	0.622805786497536	-0.295825427857938	allergen V5/TPX-1 family protein
CP002976.1_3227755_3227375	3227375	3227755	26	348.51673263626	195.971481969306	238.194727842773	0.562301501241945	0.683452774393395	0.281497754501714	ISSpo8, transposase
CP002976.1_2741248_2741499	2741248	2741499	31	243.561191701351	193.108670190873	208.72356212099	0.792854842111537	0.856965597281696	0.112180530972271	hypothetical protein
CP002976.1_2625953_2625423	2625423	2625953	12	102.206519539583	86.8677132191603	100.432108351583	0.849923406163126	0.98263896279814	0.209328611218512	Cation transport protein chaC
CP002976.1_6165_8582	6165	8582	52	343.819604232472	365.74466761514	297.350890730217	1.06376909028097	0.864845654726439	-0.298670433314024	DNA gyrase subunit B (EC 5.99.1.3)
CP002976.1_3026354_3027487	3026354	3027487	30	284.99171676224	213.202252617457	184.761241110712	0.748099822126849	0.648303898828233	-0.20656053871163	Citrate synthase (si) (EC 2.3.3.1)
CP002976.1_270357_269767	269767	270357	16	174.714057848957	119.798673499757	109.375623163677	0.685684225841316	0.626026460093065	-0.131320696948406	Transcriptional regulator, AraC family
CP002976.1_1831915_1833159	1831915	1833159	24	141.744171929404	210.256552511133	150.504917690173	1.4833523639748	1.06180674409056	-0.482340134590778	hypothetical protein
CP002976.1_1783493_1782615	1782615	1783493	29	189.217575109966	273.688844396069	122.689052605589	1.4464240133984	0.64840199190951	-1.15753010657947	Acyltransferase domain protein
CP002976.1_3009492_3008719	3008719	3009492	10	100.434826407332	69.1483900953916	58.2657556688337	0.688490163909352	0.580134976611857	-0.247047440783546	Lactam utilization protein LamB
CP002976.1_1851233_1850475	1850475	1851233	32	197.384641884638	223.217116776207	153.361781060495	1.13087378351689	0.776969168402311	-0.541508663523501	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases
CP002976.1_595729_594665	594665	595729	24	171.106702673276	196.982737772633	151.673211288462	1.1512274779134	0.886424721643303	-0.377102909750741	YeeE/YedE family protein
CP002976.1_2889443_2888661	2888661	2889443	39	302.776590172297	349.522559965157	228.897427539595	1.15439096452688	0.755994469088049	-0.610684328210049	hypothetical protein
CP002976.1_2782140_2781262	2781262	2782140	40	314.087644163211	306.612818205911	192.382240352611	0.976201464475897	0.612511329011856	-0.672442387577574	RNA polymerase sigma factor RpoH-related protein
CP002976.1_2438044_2439165	2438044	2439165	35	228.404712326885	257.14446870138	193.406893084567	1.12582821116827	0.846772779397692	-0.410939907122904	Glycosyl transferase, group 2 family
CP002976.1_2290424_2290870	2290424	2290870	14	96.0939386340496	112.779540008434	83.9924872641444	1.17363843767428	0.874066444336405	-0.425173167346829	D-aminoacyl-tRNA deacylase (EC 3.1.1.96)
CP002976.1_1689000_1690595	1689000	1690595	73	494.603645165367	568.461084895161	417.776107179412	1.14932651720571	0.844668475986932	-0.444331603687011	ABC transporter, substrate-binding protein (cluster 5, nickel/peptides/opines)
CP002976.1_2284492_2285688	2284492	2285688	30	217.312065923098	196.597222666491	179.46475665295	0.904676976086836	0.825838896200358	-0.131542385892138	Tellurite resistance protein
CP002976.1_2047788_2048198	2047788	2048198	17	148.063688613101	147.22774047138	104.531511337667	0.994354131323139	0.705990187849597	-0.494111615229137	TfoX domain protein
CP002976.1_1397860_1397654	1397654	1397860	3	13.0827471231651	20.6619226498014	22.2508098986279	1.57932599745936	1.70077505046545	0.106883341868171	hypothetical protein
CP002976.1_2202542_2203378	2202542	2203378	24	157.013920328987	144.353672889619	142.144997843712	0.919368630419256	0.905301883717567	-0.0222444848003783	Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)
CP002976.1_2434377_2433595	2433595	2434377	81	614.060998952047	682.432950306576	485.822264572101	1.11134390796877	0.791162873722974	-0.49025869858483	hypothetical protein
CP002976.1_3724813_3726429	3724813	3726429	74	732.619597775797	738.624001050208	495.907204621535	1.00819579941984	0.676895903586376	-0.57476995741747	Alkan-1-ol dehydrogenase, PQQ-dependent (EC 1.1.99.20)
CP002976.1_2256231_2255761	2255761	2256231	14	93.0111915108845	128.116040103736	81.9938656446221	1.37742607123514	0.881548384798693	-0.643863228203885	Acetyltransferase, GNAT family
CP002976.1_2700330_2701346	2700330	2701346	42	407.603645165367	281.264554532151	216.936484909795	0.690044257131311	0.532224104182832	-0.374655043665063	ABC-type Fe3+-siderophore transport system, permease 2 component
CP002976.1_1313808_1315121	1313808	1315121	41	281.116321655819	359.11104922996	233.89467077864	1.27744645744772	0.832020956310769	-0.618571052250899	Transcriptional regulator
CP002976.1_1523207_1524349	1523207	1524349	21	177.240790608896	206.783879744528	113.765997085612	1.16668335225846	0.641872543531192	-0.862054299211438	Putative hydrolase
CP002976.1_3726455_3728074	3726455	3728074	93	987.115103680048	782.570362133681	620.760127862374	0.792785318770013	0.628862961926251	-0.334184578322543	3-methylmercaptopropionyl-CoA ligase (EC 6.2.1.44) of DmdB2 type
CP002976.1_3668038_3667130	3667130	3668038	26	310.498234722354	254.160348410394	173.285319414029	0.818556500450518	0.558087937501414	-0.55258953708448	aminotransferase, class IV
CP002976.1_2119586_2119511	2119511	2119586	3	31.2367695605316	12.9000632108154	9	0.412976866439959	0.288121983374738	-0.519381228373154	tRNA-Val-TAC
CP002976.1_3066075_3065302	3065302	3066075	33	396.633614888237	379.388088881773	261.252591411156	0.956520261119767	0.658674861647246	-0.538229037563596	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)
CP002976.1_1278483_1276573	1276573	1278483	39	528.470705102431	579.031172049312	646.025182996235	1.09567316874656	1.22244275180971	0.157949386796271	Glucans biosynthesis glucosyltransferase H (EC 2.4.1.-)
CP002976.1_2367307_2369673	2367307	2369673	51	375.187180731439	350.417721735246	298.768674145062	0.933981062604793	0.796318982867706	-0.230046848769147	ATPase required for both assembly of type IV secretion complex and secretion of T-DNA complex, VirB4
CP002976.1_327655_326480	326480	327655	66	703.709787242484	698.44910755063	475.156969151546	0.992524361907103	0.675217224153536	-0.555750807914387	Acetyl-CoA acetyltransferase (EC 2.3.1.9) of ethylmalonyl-CoA pathway
CP002976.1_2818085_2818819	2818085	2818819	23	187.05392527298	158.528058614065	140.087134275328	0.847499235221687	0.748913095894084	-0.178413748749726	FIG01025153: hypothetical protein
CP002976.1_2817682_2818092	2817682	2818092	9	75.8970380770097	59.2052827942273	57.0946470111836	0.780073693180939	0.752264494870695	-0.0523704209773975	Bll8033 protein
CP002976.1_818009_819667	818009	819667	53	709.814237684912	910.215271222161	493.278967357234	1.28232884450285	0.694940931258415	-0.88380401707433	Maltodextrin glucosidase (EC 3.2.1.20)
CP002976.1_3277695_3278969	3277695	3278969	48	446.326726303265	400.855298503019	272.382723186168	0.898120759702501	0.610276524200552	-0.557446345552691	D-glycerate 2-kinase (EC 2.7.1.165)
CP002976.1_2574465_2575064	2574465	2575064	30	214.312065923098	180.327677260564	206.850649313439	0.841425686807909	0.965184337253619	0.197968643115202	Thymidine kinase (EC 2.7.1.21)
CP002976.1_1103992_1105122	1103992	1105122	20	110.135244225382	145.135173595059	100.284836580472	1.31779045496148	0.910560804452832	-0.533293717891625	DNA alkylation repair enzyme
CP002976.1_3114289_3112928	3112928	3114289	47	485.81016470495	375.517782857453	295.238749307974	0.772972263940831	0.607724520311926	-0.346999145250399	Potassium efflux system KefA protein / Small-conductance mechanosensitive channel
CP002976.1_254777_257686	254777	257686	238	2046.07571675255	1924.17140376258	1575.74355502586	0.940420429218792	0.770129639936696	-0.288204557083369	hypothetical protein
CP002976.1_3610609_3611736	3610609	3611736	32	259.982369660699	216.17834201843	190.238541187872	0.831511545573505	0.731736315182259	-0.184412435704134	Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)
CP002976.1_3642238_3641408	3641408	3642238	28	291.91238657676	265.270347190118	190.482459184112	0.908732754717701	0.652532978877287	-0.477805263830037	FIG147869: Carbon-nitrogen hydrolase
CP002976.1_2119268_2118897	2118897	2119268	42	279.980661191856	303.677588592742	196.612590959123	1.08463772926319	0.702236326331104	-0.627184727522799	hypothetical protein
CP002976.1_306864_307394	306864	307394	8	67.0226633198483	62.1053460050427	44.3803791385777	0.926632021599337	0.662169733941843	-0.484795468008844	hypothetical protein
CP002976.1_2328105_2326894	2326894	2328105	70	551.532225493588	501.161711899218	356.058266700435	0.908671676348029	0.645580167834769	-0.493162850352605	Phage portal protein
CP002976.1_2116671_2118062	2116671	2118062	25	192.115165366058	178.146937173518	131.070810124645	0.927292422928065	0.682251241722127	-0.442721251187352	Peptidase, M20/M25/M40 family
CP002976.1_1046720_1048846	1046720	1048846	52	462.519597394863	456.817155853396	437.696267938523	0.987670919084108	0.946330210446957	-0.0616867496549184	ABC transporter, ATP-binding protein (cluster 5, nickel/peptides/opines) / ABC transporter, ATP-binding protein (cluster 5, nickel/peptides/opines)
CP002976.1_3383205_3381721	3381721	3383205	50	472.25086934454	374.263101610277	349.003642726562	0.792509079188641	0.739021705160567	-0.100810726104871	Aldehyde dehydrogenase (EC 1.2.1.3)
CP002976.1_2238876_2240105	2238876	2240105	34	207.300322233131	257.238942345205	201.403803311751	1.24089986727523	0.971555669292455	-0.353018135394386	Secreted protease C precursor (EC 3.4.24.-)
CP002976.1_3046638_3047507	3046638	3047507	21	130.289266662748	148.62799540325	141.687053391644	1.14075394858098	1.08748062692224	-0.0689979474105237	Permease of the drug/metabolite transporter (DMT) superfamily
CP002976.1_3147070_3146201	3146201	3147070	55	537.505120529322	496.026707980196	396.817025763645	0.92283159552363	0.738257200922791	-0.321943875857004	Cytochrome c oxidase (cbb3-type) subunit CcoP (EC 1.9.3.1)
CP002976.1_2576417_2576079	2576079	2576417	34	233.836538035112	243.109302299027	172.321620023272	1.03965489885299	0.736931967395947	-0.496501379429587	Protein secretion chaperonin CsaA
CP002976.1_1973763_1975055	1973763	1975055	40	279.518313581678	297.458073747919	264.765917384106	1.06418098312188	0.947222076405164	-0.167968917348882	Probable Co/Zn/Cd efflux system membrane fusion protein
CP002976.1_3185827_3186432	3185827	3186432	37	325.003460452206	325.505511503863	239.388295006484	1.00154475601878	0.736571526572062	-0.443329358695391	Glutamate racemase (EC 5.1.1.3)
CP002976.1_2429072_2428755	2428755	2429072	20	151.618682627067	101.048453306207	122.432108351583	0.666464393143117	0.807500145959763	0.276934721347949	hypothetical protein
CP002976.1_353551_354306	353551	354306	47	350.684964117769	377.938186830909	303.322918702245	1.07771426066613	0.864944179928916	-0.317295785381196	Rhomboid family protein
CP002976.1_1102904_1101888	1101888	1102904	29	194.321829263219	207.140075035785	183.529512123722	1.06596400322685	0.944461632640987	-0.1745946246719	hypothetical protein
CP002976.1_1616387_1616572	1616387	1616572	19	163.477288288425	138.934284466427	130.856783668817	0.849869030255156	0.800458492056367	-0.0864139372834115	hypothetical protein
CP002976.1_1792179_1792709	1792179	1792709	24	162.012347800645	178.066133875655	110.516565567462	1.09908989217763	0.682149027946013	-0.688150524065119	oxetanocin A resistance protein
CP002976.1_2144246_2143245	2143245	2144246	27	159.807120491325	194.985838352925	133.477782910717	1.22013235551359	0.835243026095089	-0.54676971771378	TRAP-type C4-dicarboxylate transport system, periplasmic component
CP002976.1_251320_252984	251320	252984	641	6247.28029092547	5498.05760410966	4400.03911853091	0.880072183105967	0.704312743086335	-0.321405672216254	Adenylate cyclase (EC 4.6.1.1)
CP002976.1_3253312_3252434	3252434	3253312	48	456.738004981991	469.978886782143	390.524401733863	1.02899010298185	0.855029354847012	-0.267183249656958	Hydrolase, carbon-nitrogen family
CP002976.1_2973977_2974594	2973977	2974594	64	518.024270945634	445.372716947892	445.118749029862	0.8597526060601	0.859262343475365	-0.000822912469840567	Transcriptional regulator, MerR family
CP002976.1_494612_491790	491790	494612	174	1610.6484854634	1436.40804002773	1144.7941449629	0.891819694360228	0.710765977365655	-0.327377434807735	hypothetical protein
CP002976.1_1298487_1299254	1298487	1299254	26	220.033438592152	234.177272538665	157.451189263222	1.0642803840953	0.715578460576937	-0.572696411142511	Membrane-bound lytic murein transglycosylase B
CP002976.1_1268762_1266603	1266603	1268762	53	421.881448436228	530.026654050694	290.806078421329	1.25634027287837	0.689307575621656	-0.866007487191638	NADH dehydrogenase-like protein / Selenide,water dikinase (EC 2.7.9.3)
CP002976.1_3164836_3164285	3164285	3164836	24	188.487323509549	206.864175267258	140.787834758206	1.09749648631823	0.746935295895767	-0.555161142447704	InterPro IPR000387 COGs COG2453
CP002976.1_3276125_3277702	3276125	3277702	102	902.392030959228	879.191903901814	889.403346505819	0.974290412302564	0.985606383913207	0.0166597318503376	Phosphonate monoester hydrolase
CP002976.1_3318593_3318775	3318593	3318775	4	20.1654942463303	34.505093161781	16.5944055944056	1.71109583233053	0.822910928524624	-1.05611237465019	hypothetical protein
CP002976.1_1329903_1331357	1329903	1331357	52	311.745736040669	300.176764763534	271.431212804662	0.962889720885786	0.870681396486694	-0.145225678471842	Dihydropyrimidinase (EC 3.5.2.2) @ D-hydantoinase (EC 3.5.2.2)
CP002976.1_1504886_1506301	1504886	1506301	45	370.222752448092	445.024523677652	367.280483737623	1.20204531119423	0.992052706941935	-0.277002602620761	Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)
CP002976.1_2110119_2108971	2108971	2110119	38	285.293423651614	381.142961850005	278.613889638095	1.33596827074233	0.976587143411776	-0.452065053798508	Valine--pyruvate aminotransferase (EC 2.6.1.66)
CP002976.1_1827903_1828364	1827903	1828364	33	192.856888775439	199.065626100524	172.445675741312	1.0321934952104	0.894163941128939	-0.207102171300711	Thiol peroxidase, Bcp-type (EC 1.11.1.15)
CP002976.1_450272_448923	448923	450272	58	577.306095264859	513.942143124893	393.08334396754	0.890242017779328	0.680892419448992	-0.386770723556308	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)
CP002976.1_3273288_3272449	3272449	3273288	58	578.191941830984	485.580030842645	388.266916347895	0.83982497110724	0.671519072227735	-0.322660310371111	Integral membrane protein
CP002976.1_295424_296914	295424	296914	28	243.073307595644	194.071418758491	196.257622099511	0.798406952528625	0.807400960808039	0.0161610199082607	RND efflux system, membrane fusion protein
CP002976.1_3575736_3574870	3574870	3575736	53	531.429876098353	490.94112757463	406.056750320046	0.923811681757557	0.764083407017364	-0.273868658599464	Branched-chain amino acid aminotransferase (EC 2.6.1.42)
CP002976.1_657211_656606	656606	657211	12	107.310773692835	102.37229860581	73.2242162511335	0.953979689857037	0.682356614637122	-0.483432631074493	Nitrilotriacetate monooxygenase component B (EC 1.14.13.-)
CP002976.1_2842297_2844114	2842297	2844114	62	495.984401942142	412.287519984435	361.031614754534	0.831250979607478	0.727909211138155	-0.191525614938805	Sensory box histidine kinase
CP002976.1_1794643_1795119	1794643	1795119	5	25.1340879356206	44.3243530747343	19.5944055944056	1.76351547699954	0.779594853196799	-1.17765776600958	Transcriptional regulator, AcrR family
CP002976.1_759875_759105	759105	759875	28	285.558318525671	227.783879744528	145.134187214939	0.797679020245563	0.508247099801758	-0.650278256418743	Oxidoreductase, short-chain dehydrogenase/reductase family
CP002976.1_3756919_3756107	3756107	3756919	44	379.064972426287	394.99947319534	260.857266502373	1.04203633131033	0.688159775968484	-0.598590107207721	Flagellin protein FlaA
CP002976.1_2122635_2121613	2121613	2122635	53	381.301334165314	433.169081812082	259.707237970307	1.13602823541205	0.681107603619635	-0.738044049686003	hypothetical protein
CP002976.1_3497028_3496372	3496372	3497028	20	482.448374012259	418.372787351413	310.924424319141	0.867186646048851	0.644471908431056	-0.428225065529292	UPF0001 protein YggS
CP002976.1_959104_959310	959104	959310	10	69.8373705122735	71.5795420970426	73.8213786064944	1.02494612228367	1.05704693726292	0.0444913653237338	hypothetical protein
CP002976.1_2759218_2760822	2759218	2760822	55	458.757667602734	625.731361681758	454.574694267985	1.36396927151443	0.99088195439521	-0.461026040826008	2-isopropylmalate synthase (EC 2.3.3.13)
CP002976.1_442111_441719	441719	442111	38	380.383529109397	292.984385431051	240.264239288445	0.770234153190133	0.631636811012776	-0.286201843406611	hypothetical protein
CP002976.1_3639901_3638921	3638921	3639901	53	493.750497140214	447.859692168613	415.245561508857	0.907056691107354	0.841002822101334	-0.109082080462419	Proline iminopeptidase (EC 3.4.11.5)
CP002976.1_2868348_2869100	2868348	2869100	26	219.705867037177	203.939693682285	189.08099991995	0.92823963434611	0.86060969818323	-0.109138201529292	Hypothetical protein COG3496
CP002976.1_3053358_3054284	3053358	3054284	27	187.250689889519	194.421259687148	197.675405514356	1.03829395663034	1.05567250850177	0.0239474000074533	Transcriptional regulator, LysR family
CP002976.1_1789490_1791655	1789490	1791655	32	204.732972001443	311.907289761128	143.406077239151	1.5234834267874	0.700454234788033	-1.12101110751689	Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)
CP002976.1_241500_240775	240775	241500	38	378.034450524335	397.99688039018	284.906238954423	1.05280584835101	0.753651521863305	-0.482269908033143	Protocatechuate 3,4-dioxygenase beta chain (EC 1.13.11.3)
CP002976.1_244034_245119	244034	245119	84	699.324729119266	718.62235339179	546.589914751645	1.02759465448452	0.781596720367695	-0.394774971729683	Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)
CP002976.1_2726118_2725813	2725813	2726118	282	2118.26975255099	2388.17879998893	1815.32916102722	1.12741958247428	0.85698677368218	-0.395679687626224	hypothetical protein
CP002976.1_1206168_1208468	1206168	1208468	52	316.465400240881	326.903074358057	230.973889186062	1.03298203882393	0.729855108995339	-0.501133175902893	Possible hypoxanthine oxidase XdhD (EC 1.-.-.-)
CP002976.1_1409400_1410080	1409400	1410080	56	479.058822313026	584.45383931532	348.690834118118	1.22000433369209	0.727866428666408	-0.745140642791426	hypothetical protein
CP002976.1_2374405_2375400	2374405	2375400	23	167.846989494816	198.232134136975	98.8022976948556	1.18102883306761	0.588645039105136	-1.0045743496224	ATPase required for both assembly of type IV secretion complex and secretion of T-DNA complex, VirB11
CP002976.1_1860153_1859497	1859497	1860153	14	87.5975918355602	75.8176826580567	67.976163113461	0.865522454091923	0.776004929919387	-0.157505429844118	Gene Transfer Agent tail tape measure
CP002976.1_1726088_1723734	1723734	1726088	45	263.682651538247	362.330056299652	250.6092133647	1.37411412615098	0.950419801616526	-0.531865031687473	Pyruvate dehydrogenase E1 component like
CP002976.1_3565562_3564960	3564960	3565562	14	140.46322360186	136.485014523716	94.4750261497614	0.971677931232589	0.672596169496641	-0.530737640116098	Glutathione S-transferase family protein
CP002976.1_3251350_3250328	3250328	3251350	42	355.795224026704	333.294382122167	275.005916653961	0.936759010843698	0.772933131427648	-0.277334342118911	Ribonuclease, Rne/Rng family
CP002976.1_3587120_3585957	3585957	3587120	47	466.346796745512	389.30833000317	293.123022171207	0.834804340289309	0.628551593399633	-0.409406931091977	Acyl-CoA dehydrogenase PA4979
CP002976.1_230949_232286	230949	232286	131	976.042952374165	958.186111243847	763.753993506996	0.98170486136201	0.782500392681705	-0.327197883489144	FIG002076: hypothetical protein
CP002976.1_2987104_2987934	2987104	2987934	55	452.520209922619	377.376200970292	312.53832353855	0.833943308376931	0.690661580820875	-0.271970338710708	Mobile element protein
CP002976.1_2273061_2273432	2273061	2273432	17	129.76410643115	150.328185035696	99.1729698716838	1.15847277933869	0.764255791522002	-0.600096660569226	hypothetical protein
CP002976.1_204727_205677	204727	205677	128	1030.90872008097	1003.16433101786	783.018370795352	0.973087443609048	0.759541902733982	-0.357439896188176	hypothetical protein
CP002976.1_814267_815619	814267	815619	66	834.097846064808	1128.51364514186	682.449100766458	1.35297513411176	0.81818830247097	-0.725630508269516	Alpha-glucosides-binding periplasmic protein AglE precursor
CP002976.1_389706_388939	388939	389706	43	416.385373518741	440.716533026556	289.844240244607	1.0584342319765	0.696096113547948	-0.604573202040708	Phenylacetic acid catabolic protein
CP002976.1_3298133_3298597	3298133	3298597	21	209.137692745405	157.117055654	117.301160731156	0.751261303457466	0.56088005558115	-0.421622509817789	hypothetical protein
